word,count,category
kind,2,alt.atheism
pasadena,2,alt.atheism
peace,2,alt.atheism
lot,2,alt.atheism
law,2,alt.atheism
gregg,2,alt.atheism
man,2,alt.atheism
mon,2,alt.atheism
freedom,2,alt.atheism
frank,2,alt.atheism
agate,2,alt.atheism
california,2,alt.atheism
tue,2,alt.atheism
tammy,1,alt.atheism
allan,1,alt.atheism
care,1,alt.atheism
basis,1,alt.atheism
assertion,1,alt.atheism
assumption,1,alt.atheism
bank,1,alt.atheism
cause,1,alt.atheism
choice,1,alt.atheism
beauchaine,1,alt.atheism
today,1,alt.atheism
story,1,alt.atheism
stuff,1,alt.atheism
mark,1,alt.atheism
creation,1,alt.atheism
fallacy,1,alt.atheism
mangoe,1,alt.atheism
nation,1,alt.atheism
look,1,alt.atheism
list,1,alt.atheism
number,1,alt.atheism
odin,1,alt.atheism
order,1,alt.atheism
knowledge,1,alt.atheism
germany,1,alt.atheism
force,1,alt.atheism
fido,1,alt.atheism
punishment,1,alt.atheism
quote,1,alt.atheism
space,1,alt.atheism
reality,1,alt.atheism
event,1,alt.atheism
rice,1,alt.atheism
rule,1,alt.atheism
schneider,1,alt.atheism
effect,1,alt.atheism
decision,1,alt.atheism
show,1,alt.atheism
situation,1,alt.atheism
david,1,alt.atheism
darice,1,alt.atheism
sort,1,alt.atheism
xref,1,alt.atheism
date,32,sci.med
gmt,30,sci.med
path,28,sci.med
organization,28,sci.med
news,23,sci.med
article,21,sci.med
apr,20,sci.med
health,18,sci.med
research,16,sci.med
system,16,sci.med
science,15,sci.med
food,14,sci.med
geb,13,sci.med
disease,13,sci.med
information,12,sci.med
gatech,12,sci.med
time,11,sci.med
side,11,sci.med
program,10,sci.med
problem,10,sci.med
lot,10,sci.med
number,10,sci.med
university,9,sci.med
rochester,9,sci.med
computer,9,sci.med
doctor,9,sci.med
work,9,sci.med
evidence,9,sci.med
sender,9,sci.med
cause,8,sci.med
world,8,sci.med
thing,8,sci.med
treatment,8,sci.med
day,8,sci.med
anyone,8,sci.med
cancer,8,sci.med
year,7,sci.med
anything,7,sci.med
question,7,sci.med
yeast,7,sci.med
body,7,sci.med
effect,7,sci.med
study,7,sci.med
case,7,sci.med
school,7,sci.med
fact,6,sci.med
syndrome,6,sci.med
york,6,sci.med
literature,6,sci.med
help,6,sci.med
department,6,sci.med
control,6,sci.med
msg,6,sci.med
way,6,sci.med
chastity,6,sci.med
heart,6,sci.med
keyboard,5,sci.med
kidney,5,sci.med
medicine,5,sci.med
network,5,sci.med
infection,5,sci.med
newsletter,5,sci.med
stuff,5,sci.med
person,5,sci.med
bill,5,sci.med
use,5,sci.med
blood,5,sci.med
brain,5,sci.med
wife,5,sci.med
drug,5,sci.med
xref,5,sci.med
candida,5,sci.med
patient,5,sci.med
experience,5,sci.med
center,5,sci.med
volume,5,sci.med
superstition,4,sci.med
course,4,sci.med
report,4,sci.med
version,4,sci.med
advice,4,sci.med
practice,4,sci.med
prevention,4,sci.med
weight,4,sci.med
hiv,4,sci.med
post,4,sci.med
pain,4,sci.med
udel,4,sci.med
type,4,sci.med
service,4,sci.med
risk,4,sci.med
home,4,sci.med
eat,4,sci.med
education,4,sci.med
something,4,sci.med
john,4,sci.med
someone,4,sci.med
life,4,sci.med
technology,4,sci.med
software,4,sci.med
response,3,sci.med
state,3,sci.med
please,3,sci.med
week,3,sci.med
sensitivity,3,sci.med
theory,3,sci.med
water,3,sci.med
therapy,3,sci.med
safety,3,sci.med
wupost,3,sci.med
surgery,3,sci.med
mon,3,sci.med
banschbach,3,sci.med
mind,3,sci.med
jim,3,sci.med
increase,3,sci.med
idea,3,sci.med
college,3,sci.med
knowledge,3,sci.med
hypothesis,3,sci.med
book,3,sci.med
mark,3,sci.med
methodology,3,sci.med
internet,3,sci.med
group,3,sci.med
difference,3,sci.med
name,3,sci.med
nothing,3,sci.med
age,3,sci.med
david,3,sci.med
fri,3,sci.med
cure,2,sci.med
taste,2,sci.med
skin,2,sci.med
info,2,sci.med
example,2,sci.med
condition,2,sci.med
vitamin,2,sci.med
hospital,2,sci.med
surrender,2,sci.med
hicnet,2,sci.med
institute,2,sci.med
page,2,sci.med
tobacco,2,sci.med
intellect,2,sci.med
area,2,sci.med
photography,2,sci.med
place,2,sci.med
order,2,sci.med
analysis,2,sci.med
office,2,sci.med
muscle,2,sci.med
chromium,2,sci.med
quack,2,sci.med
month,2,sci.med
california,2,sci.med
level,2,sci.med
robert,2,sci.med
russell,2,sci.med
kind,2,sci.med
care,2,sci.med
distribution,2,sci.med
bloom,1,sci.med
decwrl,1,sci.med
development,1,sci.med
tue,1,sci.med
try,1,sci.med
child,1,sci.med
stephen,1,sci.med
division,1,sci.med
issue,1,sci.med
pitt,1,sci.med
point,1,sci.med
quality,1,sci.med
reaction,1,sci.med
reason,1,sci.med
loss,1,sci.med
rind,1,sci.med
jon,1,sci.med
sense,1,sci.med
thu,1,sci.med
source,1,sci.med
phone,1,sci.med
sun,1,sci.med
hand,1,sci.med
get,1,sci.med
energy,1,sci.med
end,1,sci.med
dyer,1,sci.med
access,1,sci.med
article,34,talk.politics.guns
gmt,29,talk.politics.guns
apr,25,talk.politics.guns
organization,25,talk.politics.guns
gun,24,talk.politics.guns
government,22,talk.politics.guns
date,20,talk.politics.guns
law,19,talk.politics.guns
university,18,talk.politics.guns
way,16,talk.politics.guns
news,16,talk.politics.guns
path,15,talk.politics.guns
time,14,talk.politics.guns
sender,13,talk.politics.guns
tue,11,talk.politics.guns
fire,11,talk.politics.guns
state,11,talk.politics.guns
crime,10,talk.politics.guns
year,10,talk.politics.guns
control,10,talk.politics.guns
bill,10,talk.politics.guns
atf,9,talk.politics.guns
jim,9,talk.politics.guns
system,8,talk.politics.guns
file,8,talk.politics.guns
gatech,8,talk.politics.guns
problem,8,talk.politics.guns
constitution,8,talk.politics.guns
information,8,talk.politics.guns
rate,8,talk.politics.guns
power,8,talk.politics.guns
texas,7,talk.politics.guns
koresh,7,talk.politics.guns
gas,7,talk.politics.guns
thu,7,talk.politics.guns
distribution,7,talk.politics.guns
death,7,talk.politics.guns
today,7,talk.politics.guns
world,7,talk.politics.guns
access,7,talk.politics.guns
computer,7,talk.politics.guns
assault,7,talk.politics.guns
compound,7,talk.politics.guns
evidence,6,talk.politics.guns
xref,6,talk.politics.guns
anything,6,talk.politics.guns
thing,6,talk.politics.guns
something,6,talk.politics.guns
batf,6,talk.politics.guns
post,6,talk.politics.guns
get,6,talk.politics.guns
fbi,6,talk.politics.guns
life,6,talk.politics.guns
clinton,6,talk.politics.guns
person,5,talk.politics.guns
business,5,talk.politics.guns
security,5,talk.politics.guns
case,5,talk.politics.guns
story,5,talk.politics.guns
president,5,talk.politics.guns
police,5,talk.politics.guns
technology,5,talk.politics.guns
school,5,talk.politics.guns
mon,5,talk.politics.guns
david,5,talk.politics.guns
number,5,talk.politics.guns
militia,5,talk.politics.guns
nothing,5,talk.politics.guns
lot,5,talk.politics.guns
amendment,5,talk.politics.guns
warrant,5,talk.politics.guns
issue,4,talk.politics.guns
history,4,talk.politics.guns
safety,4,talk.politics.guns
report,4,talk.politics.guns
money,4,talk.politics.guns
reason,4,talk.politics.guns
letter,4,talk.politics.guns
john,4,talk.politics.guns
car,4,talk.politics.guns
point,4,talk.politics.guns
clem,4,talk.politics.guns
hell,4,talk.politics.guns
miller,4,talk.politics.guns
city,4,talk.politics.guns
fact,4,talk.politics.guns
weapon,4,talk.politics.guns
tax,4,talk.politics.guns
cult,4,talk.politics.guns
cdt,4,talk.politics.guns
version,4,talk.politics.guns
use,4,talk.politics.guns
day,4,talk.politics.guns
feustel,4,talk.politics.guns
country,4,talk.politics.guns
course,3,talk.politics.guns
scott,3,talk.politics.guns
trial,3,talk.politics.guns
threat,3,talk.politics.guns
need,3,talk.politics.guns
war,3,talk.politics.guns
anyone,3,talk.politics.guns
building,3,talk.politics.guns
authority,3,talk.politics.guns
support,3,talk.politics.guns
property,3,talk.politics.guns
question,3,talk.politics.guns
ban,3,talk.politics.guns
religion,3,talk.politics.guns
reno,3,talk.politics.guns
someone,3,talk.politics.guns
research,3,talk.politics.guns
responsibility,3,talk.politics.guns
situation,3,talk.politics.guns
difference,3,talk.politics.guns
party,3,talk.politics.guns
let,3,talk.politics.guns
house,3,talk.politics.guns
education,3,talk.politics.guns
cause,3,talk.politics.guns
account,3,talk.politics.guns
example,3,talk.politics.guns
job,3,talk.politics.guns
force,3,talk.politics.guns
investigation,2,talk.politics.guns
anybody,2,talk.politics.guns
home,2,talk.politics.guns
boulder,2,talk.politics.guns
ranch,2,talk.politics.guns
everyone,2,talk.politics.guns
risk,2,talk.politics.guns
department,2,talk.politics.guns
idea,2,talk.politics.guns
michael,2,talk.politics.guns
area,2,talk.politics.guns
gang,2,talk.politics.guns
morning,2,talk.politics.guns
handgun,2,talk.politics.guns
family,2,talk.politics.guns
claim,2,talk.politics.guns
shot,2,talk.politics.guns
show,2,talk.politics.guns
thomasp,2,talk.politics.guns
group,2,talk.politics.guns
court,2,talk.politics.guns
firearm,2,talk.politics.guns
change,2,talk.politics.guns
end,2,talk.politics.guns
fri,2,talk.politics.guns
jmd,2,talk.politics.guns
pat,2,talk.politics.guns
murder,2,talk.politics.guns
name,2,talk.politics.guns
message,2,talk.politics.guns
convention,2,talk.politics.guns
action,2,talk.politics.guns
work,2,talk.politics.guns
word,2,talk.politics.guns
line,2,talk.politics.guns
order,2,talk.politics.guns
branch,2,talk.politics.guns
part,2,talk.politics.guns
paper,2,talk.politics.guns
bullet,2,talk.politics.guns
kind,2,talk.politics.guns
press,2,talk.politics.guns
justice,2,talk.politics.guns
washington,2,talk.politics.guns
effect,2,talk.politics.guns
vote,2,talk.politics.guns
care,2,talk.politics.guns
please,2,talk.politics.guns
place,2,talk.politics.guns
division,1,talk.politics.guns
doubt,1,talk.politics.guns
attorney,1,talk.politics.guns
tell,1,talk.politics.guns
enforcement,1,talk.politics.guns
veal,1,talk.politics.guns
tank,1,talk.politics.guns
violence,1,talk.politics.guns
science,1,talk.politics.guns
sun,1,talk.politics.guns
study,1,talk.politics.guns
matter,1,talk.politics.guns
night,1,talk.politics.guns
note,1,talk.politics.guns
look,1,talk.politics.guns
opinion,1,talk.politics.guns
license,1,talk.politics.guns
period,1,talk.politics.guns
card,1,talk.politics.guns
population,1,talk.politics.guns
colorado,1,talk.politics.guns
pyron,1,talk.politics.guns
carry,1,talk.politics.guns
jason,1,talk.politics.guns
janet,1,talk.politics.guns
institute,1,talk.politics.guns
revolver,1,talk.politics.guns
roby,1,talk.politics.guns
rochester,1,talk.politics.guns
heard,1,talk.politics.guns
section,1,talk.politics.guns
hand,1,talk.politics.guns
side,1,talk.politics.guns
center,1,talk.politics.guns
company,1,talk.politics.guns
speak,1,talk.politics.guns
chance,1,talk.politics.guns
stratus,1,talk.politics.guns
office,1,talk.politics.guns
gmt,57,rec.motorcycles
apr,54,rec.motorcycles
date,43,rec.motorcycles
article,43,rec.motorcycles
organization,41,rec.motorcycles
news,33,rec.motorcycles
path,29,rec.motorcycles
bike,28,rec.motorcycles
dod,24,rec.motorcycles
university,19,rec.motorcycles
time,16,rec.motorcycles
distribution,16,rec.motorcycles
ride,13,rec.motorcycles
world,12,rec.motorcycles
way,12,rec.motorcycles
motorcycle,12,rec.motorcycles
dog,12,rec.motorcycles
bmw,11,rec.motorcycles
anyone,11,rec.motorcycles
state,11,rec.motorcycles
sender,11,rec.motorcycles
something,10,rec.motorcycles
rochester,10,rec.motorcycles
infante,9,rec.motorcycles
chain,9,rec.motorcycles
nothing,9,rec.motorcycles
thu,9,rec.motorcycles
list,8,rec.motorcycles
seat,8,rec.motorcycles
caen,8,rec.motorcycles
insurance,7,rec.motorcycles
end,7,rec.motorcycles
gatech,7,rec.motorcycles
fri,7,rec.motorcycles
number,7,rec.motorcycles
post,7,rec.motorcycles
advice,7,rec.motorcycles
please,7,rec.motorcycles
ama,7,rec.motorcycles
anything,7,rec.motorcycles
work,7,rec.motorcycles
help,6,rec.motorcycles
sun,6,rec.motorcycles
idea,6,rec.motorcycles
gardner,6,rec.motorcycles
point,6,rec.motorcycles
day,6,rec.motorcycles
canada,6,rec.motorcycles
tue,6,rec.motorcycles
problem,6,rec.motorcycles
line,6,rec.motorcycles
john,5,rec.motorcycles
oil,5,rec.motorcycles
behanna,5,rec.motorcycles
car,5,rec.motorcycles
life,5,rec.motorcycles
chris,5,rec.motorcycles
bill,5,rec.motorcycles
road,5,rec.motorcycles
bit,5,rec.motorcycles
size,5,rec.motorcycles
corporation,5,rec.motorcycles
college,5,rec.motorcycles
honda,5,rec.motorcycles
speedy,5,rec.motorcycles
head,5,rec.motorcycles
course,5,rec.motorcycles
pillion,5,rec.motorcycles
get,5,rec.motorcycles
front,5,rec.motorcycles
system,5,rec.motorcycles
rider,5,rec.motorcycles
wupost,4,rec.motorcycles
version,4,rec.motorcycles
passenger,4,rec.motorcycles
street,4,rec.motorcycles
money,4,rec.motorcycles
mike,4,rec.motorcycles
use,4,rec.motorcycles
side,4,rec.motorcycles
tank,4,rec.motorcycles
joe,4,rec.motorcycles
someone,4,rec.motorcycles
cookson,4,rec.motorcycles
stafford,4,rec.motorcycles
guy,4,rec.motorcycles
ground,4,rec.motorcycles
traffic,4,rec.motorcycles
question,3,rec.motorcycles
power,3,rec.motorcycles
tire,3,rec.motorcycles
lock,3,rec.motorcycles
pipex,3,rec.motorcycles
jody,3,rec.motorcycles
battery,3,rec.motorcycles
biker,3,rec.motorcycles
california,3,rec.motorcycles
computer,3,rec.motorcycles
engine,3,rec.motorcycles
order,3,rec.motorcycles
fact,3,rec.motorcycles
hand,3,rec.motorcycles
helmet,3,rec.motorcycles
year,3,rec.motorcycles
jonathan,3,rec.motorcycles
night,3,rec.motorcycles
thing,2,rec.motorcycles
area,2,rec.motorcycles
opinion,2,rec.motorcycles
npet,2,rec.motorcycles
wheel,2,rec.motorcycles
turn,2,rec.motorcycles
david,2,rec.motorcycles
disclaimer,2,rec.motorcycles
drive,2,rec.motorcycles
jlevine,2,rec.motorcycles
michael,2,rec.motorcycles
effect,2,rec.motorcycles
svoboda,2,rec.motorcycles
face,2,rec.motorcycles
home,2,rec.motorcycles
stuff,2,rec.motorcycles
gas,2,rec.motorcycles
stock,2,rec.motorcycles
lot,2,rec.motorcycles
group,2,rec.motorcycles
uunet,1,rec.motorcycles
speed,1,rec.motorcycles
agate,1,rec.motorcycles
cage,1,rec.motorcycles
technology,1,rec.motorcycles
case,1,rec.motorcycles
experience,1,rec.motorcycles
udel,1,rec.motorcycles
sale,1,rec.motorcycles
tin,1,rec.motorcycles
message,1,rec.motorcycles
mon,1,rec.motorcycles
